Código,Descripción,Código_de_Barras,Precio_de_Costo,Inventario
P04140506,P.ACRILEX X 37ML 506 CERAMICA,7891153041704            ,996.57,1
P04140507,P.ACRILEX X 37ML 507 VERMELHO FOGO,7891153041278            ,996.57,1
P04140508,P.ACRILEX X 37ML 508 VERMELHO ESCARLATE,7891153041285            ,996.57,1
P04140509,P.ACRILEX X 37ML 509 VERMELHO CARMIN,7891153041292            ,996.57,1
P04140510,P.ACRILEX X 37ML 510 VERDE FOLHA,7891153041308            ,996.57,1
P04140511,P.ACRILEX X 37ML 511 VERDE BANDEIRA,7891153041315            ,996.57,1
P04140512,P.ACRILEX X 37ML 512 VERDE VERONESE,7891153041322            ,996.57,1
P04340513,P.ACRILEX X 37ML 513 METALLIC VERDE MUSGO,7891153049823            ,1406.13,1
P04140513,P.ACRILEX X 37ML 513 VERDE MUSGO,7891153041339            ,996.57,1
P04140514,P.ACRILEX X 37ML 514 TERRA QUEMAIDA,7891153041346            ,996.57,1
P04340516,P.ACRILEX X 37ML 516 METALLIC VIOLETA,7891153049885            ,1406.13,1
P04140516,P.ACRILEX X 37ML 516 VIOLETA,7891153041353            ,996.57,1
P04340517,P.ACRILEX X 37ML 517 METALLIC NARANJA,7891153049908            ,1406.13,1
P04140517,P.ACRILEX X 37ML 517 NARANJA,7891153041360            ,996.57,1
P04140518,P.ACRILEX X 37ML 518 SALMON,7891153041377            ,996.57,1
P04140519,P.ACRILEX X 37ML 519 BLANCO,7891153041384            ,996.57,1
P04340520,P.ACRILEX X 37ML 520 METALLIC NEGRO,7891153049861            ,1406.13,1
P04140520,P.ACRILEX X 37ML 520 NEGRO,7891153041391            ,996.57,1
P04140525,P.ACRILEX X 37ML 525 CAMURCA,7891153072494            ,996.57,1
P04140527,P.ACRILEX X 37ML 527 PINK,7891153072210            ,996.57,1
P04140528,P.ACRILEX X 37ML 528 LILA,7891153041711            ,996.57,1
P04340528,P.ACRILEX X 37ML 528 METALLIC LILA,7891153049700            ,1406.13,1
P04140529,P.ACRILEX X 37ML 529 MARFIM,7891153041728            ,996.57,1
P04340529,P.ACRILEX X 37ML 529 METALLIC MARFIM,7891153050683            ,1406.13,1
P04140531,P.ACRILEX X 37ML 531 MARROM,7891153041407            ,996.57,1
P04340533,P.ACRILEX X 37ML 533 METALLIC PLATA,7891153043012            ,1406.13,1
P04340534,P.ACRILEX X 37ML 534 METALLIC COBRE,7891153043029            ,1406.13,1
P04140535,P.ACRILEX X 37ML 535 AZUL MAR,7891153014173            ,996.57,1
P04340535,P.ACRILEX X 37ML 535 METALLIC AZUL MAR,7891153049748            ,1406.13,1
P04140536,P.ACRILEX X 37ML 536 AMARELO CADMIO,7891153041421            ,996.57,1
P04340537,P.ACRILEX X 37ML 537 METALLIC METALICA,7891153049663            ,1406.13,1
P04140537,P.ACRILEX X 37ML 537 ROSA,7891153041438            ,996.57,1
P04140538,P.ACRILEX X 37ML 538 AMARELO PELE,7891153041445            ,996.57,1
P04140539,P.ACRILEX X 37ML 539 SIENA NATURAL/FUME,7891153041452            ,996.57,1
P04140540,P.ACRILEX X 37ML 540 VIOLETA COBALTO,7891153041469            ,996.57,1
P04140541,P.ACRILEX X 37ML 541 VERMELHO VIVO,7891153041476            ,996.57,1
P04140542,P.ACRILEX X 37ML 542 ROSA ESCURO,7891153041483            ,996.57,1
P04140543,P.ACRILEX X 37ML 543 AZUL ULTRAMAR,7891153000541            ,996.57,1
P04140544,P.ACRILEX X 37ML 544 AZUL MARINHO,7891153041506            ,996.57,1
P04140545,P.ACRILEX X 37ML 545 VERDE OLIVA,7891153041513            ,996.57,1
P04140546,P.ACRILEX X 37ML 546 VERDE PINHEIRO,7891153041520            ,996.57,1
P04140549,P.ACRILEX X 37ML 549 MAGENTA,7891153041544            ,996.57,1
P04340549,P.ACRILEX X 37ML 549 METALLIC METALICA,7891153049946            ,1406.13,1
P04140550,P.ACRILEX X 37ML 550 PURPURA,7891153041551            ,996.57,1
P04140551,P.ACRILEX X 37ML 551 SEPIA,7891153041568            ,996.57,1
P04140552,P.ACRILEX X 37ML 552 VERDE GLACIAL,7891153041971            ,996.57,1
P04340553,P.ACRILEX X 37ML 553 METALLIC AMARELO,7891153043036            ,1406.13,1
P04340555,P.ACRILEX X 37ML 555 METALLIC VERMELHO,7891153043050            ,1406.13,1
P04340557,P.ACRILEX X 37ML 557 METALLIC VERDE,7891153043067            ,1406.13,1
P04340559,P.ACRILEX X 37ML 559 METALLIC AZUL,7891153043074            ,1406.13,1
P04140560,P.ACRILEX X 37ML 560 AZUL CARIBE,7891153041735            ,996.57,1
P04340562,P.ACRILEX X 37ML 562 METALLIC BLANCO METALICO,7891153043098            ,1406.13,1
P04340532,P.ACRILEX X 37ML 562 METALLIC OURO,7891153043005            ,1406.13,1
P04140565,P.ACRILEX X 37ML 565 VINHO,7891153041582            ,996.57,1
P04140566,P.ACRILEX X 37ML 566 PESSEGO,7891153041742            ,996.57,1
P04140567,P.ACRILEX X 37ML 567 ROSA CHA,7891153041599            ,996.57,1
P04140568,P.ACRILEX X 37ML 568 AZUL CERULEO,7891153041759            ,996.57,1
P04140569,P.ACRILEX X 37ML 569 CARAMELO,7891153041605            ,996.57,1
P04140570,P.ACRILEX X 37ML 570 VERDE PISTACHE,7891153041766            ,996.57,1
P04140572,P.ACRILEX X 37ML 572 VERDE ABACATE,7891153041773            ,996.57,1
P04140573,P.ACRILEX X 37ML 573 OCRE OURO,7891153041780            ,996.57,1
P04140574,P.ACRILEX X 37ML 574 CINZA LUNAR,7891153041643            ,996.57,1
P04140576,P.ACRILEX X 37ML 576 CENOURA,7891153049984            ,996.57,1
P04140577,P.ACRILEX X 37ML 577 TURQUESA,7891153089317            ,997.96,1
P04140579,P.ACRILEX X 37ML 579 AZUL HORTENSIA,7891153072357            ,996.57,1
P04140581,P.ACRILEX X 37ML 581 ROSA CICLAME,7891153041797            ,996.57,1
P04140582,P.ACRILEX X 37ML 582 VERDE GRAMA,7891153041803            ,996.57,1
P04140583,P.ACRILEX X 37ML 583 VERMELHO TOMATE,7891153041810            ,996.57,1
P04140584,P.ACRILEX X 37ML 584 AZUL INVIERNO,7891153000527            ,996.57,1
P04140585,P.ACRILEX X 37ML 585 CAPUCCINO,7891153000565            ,996.57,1
P04140586,P.ACRILEX X 37ML 586 CORAL,7891153000428            ,996.57,1
P04140587,P.ACRILEX X 37ML 587 LAVANDA,7891153000466            ,996.57,1
P04140588,P.ACRILEX X 37ML 588 VERMELHO QUEIMADO,7891153000442            ,996.57,1
P04140589,P.ACRILEX X 37ML 589 AMARELO CANARIO,7891153000404            ,996.57,1
P04140593,P.ACRILEX X 37ML 593 MOSTARDA,7891153068084            ,996.57,1
P04140594,P.ACRILEX X 37ML 594 VERDE SECO,7891153072319            ,996.57,1
P04140596,P.ACRILEX X 37ML 596 AZUL PETROLEO,7891153040097            ,996.57,1
P04140627,P.ACRILEX X 37ML 627 CINZA CLARO,7891153089638            ,845.75,1
P04140630,P.ACRILEX X 37ML 630 VERDE MAR,7891153086651            ,845.75,1
P04140631,P.ACRILEX X 37ML 631 PAPAYA,7891153093918            ,845.75,1
P04140632,P.ACRILEX X 37ML 632 VERMELHO PROFUNDO,7891153089751            ,845.75,1
P04140633,P.ACRILEX X 37ML 633 LILAS SECO,7891153089812            ,845.75,1
P04140634,P.ACRILEX X 37ML 634 ROSTINHO DE BONECA,7891153089874            ,845.75,1
P04140635,P.ACRILEX X 37ML 635 ROSA CANDY,7891153089935            ,845.75,1
P04140638,P.ACRILEX X 37ML 638 FLOR DE MALVA,7891153090054            ,845.75,1
P04140639,P.ACRILEX X 37ML 639 MAUVE,7891153090139            ,845.75,1
P04140640,P.ACRILEX X 37ML 640 PITAYA,7891153090405            ,845.75,1
P04140643,P.ACRILEX X 37ML 643 TIJOLO,7891153090344            ,845.75,1
P04140800,P.ACRILEX X 37ML 800 VERMALHO BEBE,7891153072173            ,844.57,1
P04140801,P.ACRILEX X 37ML 801 TANGERINA,7891153000503            ,844.57,1
P04140802,P.ACRILEX X 37ML 802 VERDE MACA,7891153000367            ,844.57,1
P04140803,P.ACRILEX X 37ML 803 ACQUA MARINA,7891153000381            ,844.57,1
P04140804,P.ACRILEX X 37ML 804 FUCHSIA,7891153000480            ,844.57,1
P04140805,P.ACRILEX X 37ML 805 GOIABA QUEIMADA,7891153000589            ,844.57,1
P04140807,P.ACRILEX X 37ML 807 JACARANDA,7891153014210            ,844.57,1
P04140808,P.ACRILEX X 37ML 808 AMARILLO BEBE,7891153014050            ,844.57,1
P04140809,P.ACRILEX X 37ML 809 LILA BEBE,7891153014074            ,844.57,1
P04140810,P.ACRILEX X 37ML 810 VERDE BEBE,7891153014098            ,844.57,1
P04140811,P.ACRILEX X 37ML 811 AZUL BEBE,7891153014111            ,844.57,1
P04140812,P.ACRILEX X 37ML 812 SALMON BEBE,7891153014135            ,844.57,1
P04140813,P.ACRILEX X 37ML 813 ROSA BEBE,7891153014159            ,844.57,1
P04140814,P.ACRILEX X 37ML 814 CHOCOLATE,7891153089614            ,845.75,1
P04140815,P.ACRILEX X 37ML 815 CASTANHO CLARO,7891153090467            ,845.75,1
P04140817,P.ACRILEX X 37ML 817 AREIA,7891153072470            ,844.57,1
P04140829,P.ACRILEX X 37ML 829 FLAMINGO,7891153072159            ,844.57,1
P04140834,P.ACRILEX X 37ML 834 PALHA,7891153072456            ,844.57,1
P04340848,P.ACRILEX X 37ML 848 METALLIC CITRICO,7891153049786            ,1406.13,1
P04140860,P.ACRILEX X 37ML 860 VERDE PANTANO,7891153032948            ,844.57,1
P04140895,P.ACRILEX X 37ML 895 MELAO,7891153072135            ,844.57,1
P04140896,P.ACRILEX X 37ML 896 RUSTICO,7891153072555            ,844.57,1
P04140897,P.ACRILEX X 37ML 897 VERDE SOFT,7891153072258            ,844.57,1
P04140909,P.ACRILEX X 37ML 909 TUTTI FRUTTI,7891153089553            ,845.75,1
P04140923,P.ACRILEX X 37ML 923 TELHA,7891153089492            ,845.75,1
P04140926,P.ACRILEX X 37ML 926 VERDE MUSGO CLARO,7891153072272            ,844.57,1
P04140933,P.ACRILEX X 37ML 933 CINZA,7891153068121            ,844.57,1
P04140984,P.ACRILEX X 37ML 984 VERMELHO NATAL,7891153068145            ,844.57,1
P04140985,P.ACRILEX X 37ML 985 VERDE KIWI,7891153068169            ,844.57,1
P04140986,P.ACRILEX X 37ML 986 CAQUI,7891153068107            ,844.57,1
P04140988,P.ACRILEX X 37ML 988 ROSE,7891153072197            ,844.57,1
P04140989,P.ACRILEX X 37ML 989 ERVA DOCE,7891153072234            ,844.57,1
P04140990,P.ACRILEX X 37ML 990 MENTA,7891153072296            ,844.57,1
P04140992,P.ACRILEX X 37ML 992 AZUL SOFT,7891153072333            ,844.57,1
P04140993,P.ACRILEX X 37ML 993 AZUL ARDOSIA,7891153072371            ,844.57,1
P04140994,P.ACRILEX X 37ML 994 CINZA CHUMBO,7891153072395            ,844.57,1
P04140995,P.ACRILEX X 37ML 995 UVA,7891153072418            ,844.57,1
P04140996,P.ACRILEX X 37ML 996 BERINJELA,7891153072432            ,844.57,1
P04140997,P.ACRILEX X 37ML 997 JATOBA,7891153072517            ,844.57,1
P04140998,P.ACRILEX X 37ML 998 AMORA,7891153072531            ,844.57,1
P05040212,P.ACRILEX X 37ML GLITTER AMARELO,7891153050119            ,1875.77,1
P05040204,P.ACRILEX X 37ML GLITTER azul,7891153050027            ,1875.77,1
P05040211,P.ACRILEX X 37ML GLITTER AZUL TURQUESA,7891153050102            ,1875.77,1
P05040203,P.ACRILEX X 37ML GLITTER COBRE,7891153050089            ,1875.77,1
P05040209,P.ACRILEX X 37ML GLITTER CRISTAL,7891153050058            ,1875.77,1
P05040201,P.ACRILEX X 37ML GLITTER OURO,7891153050003            ,1875.77,1
P05040202,P.ACRILEX X 37ML GLITTER PLATA,7891153050010            ,1875.77,1
P05040206,P.ACRILEX X 37ML GLITTER VERDE,7891153050041            ,1875.77,1
P05040213,P.ACRILEX X 37ML GLITTER VERDE ESMERALDA,7891153050126            ,1875.77,1
P05040205,P.ACRILEX X 37ML GLITTER VERMELHO,7891153050034            ,1875.77,1
P05040207,P.ACRILEX X 37ML GLITTER VIOLETA,7891153050096            ,1875.77,1
P18160,P.ACRILEX X 60GR MULTICOLAGE DECOUP,7891153016948            ,1429.73,1
P18260,P.ACRILEX X 60GR TEXTIL MULTICOLAGE,7891153016924            ,3480.48,1
P03560519,P.ACRILEX X 60ML ACRILICO 519 BLANCO,7891153035468            ,1095.03,1
P03560520,P.ACRILEX X 60ML ACRILICO 520 NEGRO,7891153035475            ,1095.03,1
P19510,P.ACRILEX X100ML LACA BRILLANTE SOLUBLE EN AGUA,7891153032962            ,4519.36,1
P04125501,P.ACRILEX X250ML 501 AZUL TURQUESA,7891153041025            ,4397.45,1
P04125505,P.ACRILEX X250ML 505 AMARELO OURO,7891153041056            ,4397.45,1
P04125513,P.ACRILEX X250ML 513 VERDE MUSGO,7891153041100            ,4397.45,1
P04125519,P.ACRILEX X250ML 519 BLANCO,7891153041124            ,4397.45,1
P04125520,P.ACRILEX X250ML 520 NEGRO,7891153041131            ,4397.45,1
P04125546,P.ACRILEX X250ML 546 VERDE PINHEIRO,7891153041957            ,4397.45,1
P04125565,P.ACRILEX X250ML 565 VINHO,7891153041209            ,4397.45,1
P12112808,P.ACRILEX X37ML 3D DIM. BRILL.RELIEVE AMARILLO BEBE,7891153013466            ,1484.76,1
P12112811,P.ACRILEX X37ML 3D DIM. BRILL.RELIEVE AZUL BEBE,7891153028491            ,1484.76,1
P12112503,P.ACRILEX X37ML 3D DIM. BRILL.RELIEVE AZUL CELESTE,7891153121567            ,1484.76,1
P12112501,P.ACRILEX X37ML 3D DIM. BRILL.RELIEVE AZUL TURQUESA,7891153121505            ,1484.76,1
P12112519,P.ACRILEX X37ML 3D DIM. BRILL.RELIEVE BLANCO,7891153121543            ,1484.76,1
P12112569,P.ACRILEX X37ML 3D DIM. BRILL.RELIEVE CARAMELO,7891153028590            ,1484.76,1
P12112528,P.ACRILEX X37ML 3D DIM. BRILL.RELIEVE LILA,7891153030883            ,1484.76,1
P12112809,P.ACRILEX X37ML 3D DIM. BRILL.RELIEVE LILA BEBE,7891153028453            ,1484.76,1
P12112529,P.ACRILEX X37ML 3D DIM. BRILL.RELIEVE MARFIM,7891153121581            ,1484.76,1
P12112531,P.ACRILEX X37ML 3D DIM. BRILL.RELIEVE MARROM,7891153121598            ,1484.76,1
P12112517,P.ACRILEX X37ML 3D DIM. BRILL.RELIEVE NARANJA,7891153121574            ,1484.76,1
P12112520,P.ACRILEX X37ML 3D DIM. BRILL.RELIEVE NEGRO,7891153121550            ,1484.76,1
P12112813,P.ACRILEX X37ML 3D DIM. BRILL.RELIEVE ROSA BEBE,7891153028538            ,1484.76,1
P12112567,P.ACRILEX X37ML 3D DIM. BRILL.RELIEVE ROSA CHA,7891153028576            ,1484.76,1
P12112872,P.ACRILEX X37ML 3D DIM. BRILL.RELIEVE ROSA FUCSIA,7891153038988            ,1484.76,1
P12112551,P.ACRILEX X37ML 3D DIM. BRILL.RELIEVE SEPIA,7891153028552            ,1484.76,1
P12112577,P.ACRILEX X37ML 3D DIM. BRILL.RELIEVE TURQUESA,7891153039008            ,1484.76,1
P12112572,P.ACRILEX X37ML 3D DIM. BRILL.RELIEVE VERDE ABACATE,7891153121611            ,1484.76,1
P12112810,P.ACRILEX X37ML 3D DIM. BRILL.RELIEVE VERDE BEBE,7891153028477            ,1484.76,1
P12112802,P.ACRILEX X37ML 3D DIM. BRILL.RELIEVE VERDE MACA,7891153030869            ,1484.76,1
P12112513,P.ACRILEX X37ML 3D DIM. BRILL.RELIEVE VERDE MUSGO,7891153121536            ,1484.76,1
P12112507,P.ACRILEX X37ML 3D DIM. BRILL.RELIEVE VERMELHO FOGO,7891153121529            ,1484.76,1
P12112540,P.ACRILEX X37ML 3D DIM. BRILL.RELIEVE VIOLETA COBALTO,7891153121604            ,1484.76,1
P04040108,P.ACRILEX X37ML FLUOR AMARELO OURO,7891153040059            ,1074.41,1
P04040102,P.ACRILEX X37ML FLUOR AMARILLO LIMON,7891153040011            ,1074.41,1
P04040109,P.ACRILEX X37ML FLUOR AZUL,7891153040066            ,1074.41,1
P04040107,P.ACRILEX X37ML FLUOR MARAVILHA,7891153040042            ,1074.41,1
P04040101,P.ACRILEX X37ML FLUOR VERDE,7891153040004            ,1074.41,1
P04040103,P.ACRILEX X37ML FLUOR VERMELHO,7891153040028            ,1074.41,1
P10000,PALITO BROCHETT COLORES X90UNID.,760100010000             ,1673.84,1
P00000,PALITO BROCHETTE X90UNID,760103200000             ,1400.19,1
P50000,PALITO BROCHETTE X90UNID NATURAL,760103250000             ,1395.4,1
P0999,PALITO HELADO CBX COLOR X50UNID.,790200020999             ,1521.82,1
P0002,PALITO HELADO CBX COLOR X50UNID.,790100000002,1521.82,1
P0001,PALITO HELADO CBX X50UNID. NATURAL,790100000001             ,1264.18,1
P4834,PALITO HELADO PH400 ANCHO DE COLOR X30UNIDADES,07790884594834,1295.91,1
P7405,PALITO HELADO SIFAP DE MADERA NATURAL X50UNID. XBOLCITA,7792533007405,1517.01,1
P60157,PANUELO HOMBRE 60157 X3 EN COFRE PIERRE BALMAIN,7798130060157            ,565.63,1
P60294,PANUELO HOMBRE 60294 X12 EN CAJA PIERRE BALMAIN,7798130060294            ,919.41,1
P60324,PANUELO HOMBRE 60324 X12 PIERRE BALMAIN,7798130060324            ,559.64,1
P60775,PANUELO HOMBRE 60775 X6 EN COFRE PIERRE BALMAIN,7798130060775            ,359.77,1
P60300,PANUELO HOMBRE X12 PIERRE BALMAIN,7798130060300            ,559.64,1
P0014AM,PAPEL AFICHE AMARILLO X20UNID,P0014AM                  ,14329.7,1
P0014A,PAPEL AFICHE AZUL X20UNID,P0014A                   ,14329.7,1
P0014BAS,PAPEL AFICHE BANDERA X1UNID,P0014BAS                 ,762.28,1
P0014BA,PAPEL AFICHE BANDERA X50UNID,P0014BA                  ,38088.6,1
P0014B,PAPEL AFICHE BLANCO X20UNID.,P0014B                   ,14329.7,1
P0014BO,PAPEL AFICHE BORDEAUX X20UNID.,P0014BO                  ,14329.7,1
P0014C,PAPEL AFICHE CELESTE X20UNID.,P0014C                   ,14329.7,1
P0017,PAPEL AFICHE FLUOR X1 UNIDAD,P0017,1373.35,1
P001750,PAPEL AFICHE FLUOR X50UNID.,P001750                  ,67294.1,1
P0014F,PAPEL AFICHE FUCCIA X20UNID.,P0014F                   ,26917.7,1
P0014G,PAPEL AFICHE GRIS X20UNID.,P0014G                   ,14329.7,1
P0014L,PAPEL AFICHE LILA X20UNID.,P0014L                   ,14329.7,1
P0014M,PAPEL AFICHE MARRON X20UNID.,P0014M                   ,14329.7,1
P0161,PAPEL AFICHE MINI 32X23CM X50HOJAS SURTIDAS,7794698000161,2551.51,1
P0014NA,PAPEL AFICHE NARANJA X20UNID.,P0014NA                  ,14329.7,1
P0014N,PAPEL AFICHE NEGRO X20UNID.,P0014N                   ,14329.7,1
P001420,PAPEL AFICHE PACK X20UNID.,P001420                  ,14329.7,1
P001450,PAPEL AFICHE PACK X50UNID.,P001450                  ,38088.6,1
P0014P,PAPEL AFICHE PIEL X20UNID,P0014P                   ,14329.7,1
P2669,PAPEL AFICHE REGALO FANTACIA 70X100,P2669,587.21,1
P0014R,PAPEL AFICHE ROJO X20UNID.,P0014R                   ,14329.7,1
P0014RO,PAPEL AFICHE ROSA X20UNID.,P0014RO                  ,14329.7,1
P0014S,PAPEL AFICHE SALMON X20UNID,P0014S                   ,14329.7,1
P0014,PAPEL AFICHE SURT.70X100CM X1 UNIDAD,P0014                    ,766.71,1
P0014500,PAPEL AFICHE SURT.70X100CM X1 UNIDAD MAS DE 500 UNID.,P0014500,635.25,1
P0014VM,PAPEL AFICHE VERDE MANZANA X20UNID.,P0014VM                  ,14329.7,1
P0014VO,PAPEL AFICHE VERDE OSCURO X20UNID.,P0014VO                  ,14329.7,1
P0014V,PAPEL AFICHE VIOLETA O MORADO X20UNID,P0014V                   ,14329.7,1
P1095,PAPEL ALUMINIO 1095 X5MT. COLONIAL,7798135921095            ,1604.4,1
P0023,PAPEL BARRILETE,P0023                    ,129.47,1
P0024S,PAPEL BARRILETE FANTASIA X1UNID.,P0024S                   ,159.06,1
P0024,PAPEL BARRILETE FANTASIA X50UNID.,7794698000208            ,7196.38,1
P0023P,PAPEL BARRILETE PERLADO ORO O PLATA,P0023P,106.2,1
P2028,PAPEL BARRILETE X50UN. ANIMAL PRINT,7798298952028            ,7195.45,1
P9987,PAPEL BARRILETE X50UN. DORADO,7798010929987            ,21846.2,1
P1991,PAPEL BARRILETE X50UN. ESTRELLAS,7798298951991            ,7195.45,1
P1984,PAPEL BARRILETE X50UN. FLORES,7798298951984            ,7195.45,1
P2004,PAPEL BARRILETE X50UN. LUNARES O PASTEL,7798298952004            ,7196.38,1
P8870,PAPEL BARRILETE X50UN. PLATA,7798010929970            ,15622.1,1
P2011,PAPEL BARRILETE X50UN. ROSAS,7798298952011            ,7681.08,1
P002350,PAPEL BARRILETE X50UNIDADES,P002350                  ,6070.57,1
P1072,PAPEL CARBONICO AZZARO AZUL X50UNID.,9557109111072            ,6203.13,1
P1423,PAPEL CARBONICO AZZARO NEGRO X50UNID.,9557109111423            ,54827.8,1
P0033,PAPEL CARBONICO BORDAR 44X56,P0033                    ,1748.56,1
P0147,PAPEL CARBONICO COXI X10UN. AZUL,P0147                    ,11799.3,1
P0046,PAPEL CARBONICO COXI X10UN. NEGRO,8901015200046            ,10281.5,1
P3016,PAPEL CARBONICO COXI X50UN. AZUL,8901020533016            ,4824.66,1
P9166,PAPEL CARBONICO COXI X50UN. NEGRO,8901015339166            ,42643.9,1
P0061,PAPEL CELOFAN COLOR 90X70CM,P0061                    ,413.82,1
P0061100,PAPEL CELOFAN COLOR 90X70CM X100UNID,P0061100                 ,37510,1
P0061500,PAPEL CELOFAN COLOR 90X70CM X500UNID,P0061500                 ,187550,1
P0060,PAPEL CELOFAN CRISTAL 90X70CM,P0060                    ,367.84,1
P0060100,PAPEL CELOFAN CRISTAL 90X70CM X100UNID.,P0060100                 ,32829.7,1
P0060500,PAPEL CELOFAN CRISTAL 90X70CM X500UNID.,P0060500                 ,164149,1
P0006A,PAPEL CREPE AMARILLO,P0006A                   ,447.7,1
P0006AO,PAPEL CREPE AMARILLO ORO,P0006AO                  ,447.7,1
P0600,PAPEL CREPE BANDERA ARG. O PAPAL,7796893000526            ,684.86,1
P0006B,PAPEL CREPE BLANCO,P0006B                   ,447.7,1
P0522,PAPEL CREPE CBX FLUOR,P0522                    ,618.91,1
P0005,Papel Crepe CBX Liso SURTIDO,P0005                    ,447.7,1
P0544,PAPEL CREPE CBX METALIZADO,P0544                    ,618.91,1
P0545,PAPEL CREPE CBX PERLADO,P0545                    ,618.91,1
P0006C,PAPEL CREPE CELESTE,P0006C                   ,447.7,1
P0606,PAPEL CREPE FANTACIA Y FLUOR,P0606                    ,484,1
P0006F,PAPEL CREPE FUCCIA,P0006F                   ,447.7,1
P0006G,PAPEL CREPE GRIS,P0006G                   ,447.7,1
P0006L,PAPEL CREPE LILA,P0006L                   ,447.7,1
P0006,PAPEL CREPE LUMA LISO SURTIDO O MARISACAL,7794698000093            ,447.7,1
P0006M,PAPEL CREPE MARRON,P0006M                   ,447.7,1
P0651,PAPEL CREPE METALIZADO AZUL,9780201380651            ,726,1
P0644,PAPEL CREPE METALIZADO FUCCIA,9780201380644            ,726,1
P0006NA,PAPEL CREPE NARANJA,P0006NA                  ,447.7,1
P0006N,PAPEL CREPE NEGRO,P0006N                   ,447.7,1
P0006R,PAPEL CREPE ROJO,P0006R                   ,447.7,1
P0006RO,PAPEL CREPE ROSA,P0006RO                  ,447.7,1
P0006T,PAPEL CREPE TURQUESA,P0006T                   ,447.7,1
P0006VE,PAPEL CREPE VERDE ESMERALDA,P0006VE                  ,447.7,1
P0006VM,PAPEL CREPE VERDE MANZANA,P0006VM                  ,447.7,1
P0006VO,PAPEL CREPE VERDE OSCURO,P0006VO                  ,447.7,1
P0006V,PAPEL CREPE VIOLETA O MORADO,P0006V                   ,447.7,1
P3590,Papel Etidata A-4 AUTOHADESIVA X25HOJAS,7798039623590            ,13109.9,1
P1060,PAPEL FELPINA 60X80 COLOR SRT.,P1060                    ,173.83,1
P0148,PAPEL FILM 0148 X30MT ADHERENTE COLONIAL,7798282170148            ,548.23,1
P0018,PAPEL FORRAR ARANA MURESCO X1 UNIDAD,P0018                    ,822.8,1
P0016,PAPEL FORRAR FANTASIA ILUSTRACION X1 UNIDAD,P0016                    ,423.5,1
P0015,PAPEL FORRAR PLAST. FANTASIA X1 UNIDAD,P0015                    ,828.85,1
P0015L,PAPEL FORRAR PLAST. LUNARES X1 UNIDAD,P0015L                   ,786.5,1
